,Tweets,label
185,"By planting a sapling today, I inaugurated the national tree plantation drive 2023. Under this, 240 million new trees will be planted. Bequeathing a pollution-free environment is our collective responsibility. I appeal to all segments of society to come forward & play their part.",political
186,The vibrant & lively Kashmiris have lost their zeal to live under brutal Indian occupation & oppression in IIOJK. Humans only thrive in free societies. Today all those who value freedom must stand with the Kashmiris in their quest for liberation from illegal Indian Occupation.,political
187,Deeply touched by Palestinians' gesture of sending their Rapid Response & Rescue team to help flood victims in Pakistan. It is a reflection of a strong bond of love & brotherhood we have for each other. We will never forget this gesture. Grateful to President Mahmoud Abbas.  ,political
188,"The recovery of the IMF program is important for the economy but it is not the destination, it is the stage that will lead the country to the path of economic recovery. We have to work day and night for economic self-reliance. Pakistan has to free itself from the clutches of economic chains and the only way out is through structural reforms.",political
189,The Almighty doesn't like excess and extravagance. Live within your means. Don't overdo it.,religious
190,Imran Khan will reach the Anti-Terrorism Court,political
191,"Thank you President  for highlighting the plight of the flood victims in Pakistan and urging the world for an immediate response, as my country is facing the ravages of unprecedented floods. The calls of stranded women & children for help need to be heeded to. ",political
192,"The government has come to know that if there are elections, they will lose - every survey is telling that PDM is losing elections. Habib Akram ",political
193,"Lahoris, you are welcome. Thank you from the bottom of my heart. Your passion is admirableVideo! PTI official",political
194,"As I predicted 6 months ago, the conspiracy of the government to change will destroy our ability to pay back the debt and throw our economy into the pit of destruction. was",political
195,Rana Sanaullah becomes the subject of international news headlines after issuing death threats to the former Prime Minister Imran Khan,political
196,Don’t focus on the disappointments of your past. Learn from them and move on. We all make mistakes. Don’t beat yourself up so hard that you keep revisiting what’s done. The Almighty has forgiven you. Lift your spirits and look ahead  to the new things that He has in store.,religious
197,"Ya Allah, answer our secret prayers, grant Shifaa for our ill ones, and have mercy upon whom we've lost.",religious
198,Cc Media Outlets:          ,political
199,Keep praying for what you want. Impossibility and possibility are merely concepts of your mind. To Allah nothing is impossible!,religious
200,May Allah forgive our shortcomings and grant us a good end. Aameen.,religious
201,"After an independent inquiry, the Prosecutor General recommended action against the 4 officers holding them responsible for destroying the evidence. But the powerful forces have reconstituted the JIT from the caretaker government of Punjab to include these four officers in the JIT by making Syed Khurram Ali the convener.",political
202,"""My Lord, direct me to appreciate the blessings You have bestowed upon me and upon my parents, and to do righteousness that pleases You. And let my progeny be righteous. I have repented to You; I am of those who have submitted."" (Al-Ahqaf 46:15)",religious
203,These words from the Holy Quran are very relevant for my team and the people of Pakistan as they confront the tyranny our nation is facing today.,political
204,"Strongly condemn the assassination of respected Al-Jazeera journalist, Shireen Abu Akleh, at the hands of Israeli forces. Silencing voices of those who tell stories of oppressed people is part of a deliberate strategy employed by Israel & India in Palestine & Occupied Kashmir.",political
205,"This is the part behind the media containers from where the stage was not visible at all, only Khan Sahib's voice was heard.",political
206,"As part of efforts to mobilize all resources, I met Islamabad-based ambassadors, high commissioners & senior members of diplomatic corps today to sensitize them about scale of human tragedy. EAD & NDMA briefed the meeting about the current status of the challenge & response.",political
